Venue,Latitude,Longitude,Category,Id
"Магазин ""Виктория""",47.254694761708606,38.919955553394225,Food & Drink Shop,524d050711d27a9e46b249e7
"Магазин Сладостей ""К чаю""",47.25524642064831,38.91806964427841,Candy Store,515858a1e4b041a9a0d0bd0d
Академия,47.25340937255695,38.919884873867865,Nightclub,4e4e75ca1495fc2ca3f064c3
школа N 19,47.25652908032,38.92055869102478,Elementary School,506a8ac7e4b0ec7b690a79e3
RusRise development,47.261165618896484,38.92464065551758,Office,50ba0034e4b046562966a258
Колесо,47.260824829620944,38.92359248302722,Automotive Shop,4fa24294e4b08c046ae72a01
Саша Газовик,47.266922,38.934229,Auto Workshop,54f70814498e5975477eced1
"Гараж ""У Валеры""",47.26682,38.932459,Auto Dealership,5256d8bd11d2ce137e484042
Бриз,47.26273407374692,38.9251127636103,Restaurant,50422564e4b0350e023bd0c2
урицкого 8,47.265703,38.933362,Residential Building (Apartment / Condo),54548af3498e22fa7221488e
автосервис,47.260722,38.92351,Automotive Shop,55ebdf02498e99d012f87f72
Офис КоПР,47.265348,38.929843,IT Services,5cd715cd135b39002c4cd6dd
СК Спарта,47.26313019232932,38.92703022166832,Martial Arts Dojo,51b5e974498e7748a378e169
5 звезд,47.26111,38.923451,Car Wash,59ec531f829b0c5ec0658ec8
отдел кадров ТАГМЕТ,47.255573382866004,38.919202140811855,Prison,535a1be5498ebc9cb6231f59
Заправка Мост,47.2609650824957,38.92494282884664,Gas Station,50811972e4b0ca3a29d8106e
Магнит,47.264592,38.928638,Convenience Store,52e4c81411d2503282cd8d0b
"Жилой многоквартирный дом (ул. Шаумяна, 12/1)",47.26638049880511,38.93185615539551,Residential Building (Apartment / Condo),51dc298d498e67235a09041d
гимназия #2 на базе школы #22,47.259262047397726,38.92146391504262,School,54166b6a498eda4d0bb5bce4
Школа №22,47.25929211812408,38.92138225213111,Middle School,522566f9498edc541616ceac
Спарк-интернет,47.26471126099587,38.92694887052367,Office,4f742a54e4b0c1f44639041b
Автомойка,47.26131962035277,38.923278450017975,Car Wash,52e3598f498e2504ad6c252a
Мебельная провинция,47.2635498046875,38.92546463012695,Furniture / Home Store,5145b63fe4b0ec732a49de63
Кудесница,47.26462127088857,38.92682402904761,Salon / Barbershop,50d85276e4b088aa38796ed7
шаумяна 20/1,47.265919,38.928541,Residential Building (Apartment / Condo),54089e01498ea17bc6583ff3
Пивчик,47.264205,38.926443,Café,52f8d04c498e9ca0e690f352
1283 км,47.276895,38.971609,Platform,535c98f6498efe7e90c0a1cf
Александрия,47.276242,38.978918,Other Great Outdoors,573310b5498ee3914829aeb2
Родник в Бессергеновке,47.27564949342216,38.97893767385135,Other Great Outdoors,5183cc03498ec8f908818fb3
Миусский Лиман,47.243990323718,38.69794664975178,River,53a984cd498eacb3855b4774
Сбербанк,47.302799,38.805599,Bank,533dc2e4498e008173c0f1ae
ЗАО Миусский Лиман,47.300753340550465,38.81148090581916,Office,4da7e8870cb65e9aae5d06ba
"ООО ""Русинов"" с. Николаевка",47.300899505615234,38.82472610473633,Factory,50a5cae8e4b0bc81350c5b52
Рыбалка,47.301657,38.819831,Other Great Outdoors,5299d13311d21080b675adee
Мелентьевский мост,47.301774,38.810981,Bridge,57f8ce99498eeaa0fefbb6dd
Metelkins Family Nest,47.286455,38.851466,Farm,554ddb64498efa064eac6458
Платный Пруд Для Рыбалки,47.300696,38.827155,General Entertainment,51cd6f90498e0d7624139650
Манго Боулинг Центр,47.28792434706641,38.844202355897984,Sports Bar,5106cbaae4b0cbc88a72f1f5
"ООО ""23 МОЗ""",47.260780334472656,38.886722564697266,Factory,533008a2498eb06b95bc3f84
Марцево,47.26285314934578,38.88479989065513,Platform,4fa8e000e4b064af50681075
"магазин ""Идилия""",47.26335463371654,38.887058421844415,Food & Drink Shop,5040c374e4b0591b224fa02b
Black_mambahaus,47.259723,38.886794,Residential Building (Apartment / Condo),53288c83498e2776c038509d
авторемонт ka&motors,47.258673,38.891894,Auto Workshop,583be32894c6904b80b88aca
Ресторан Альбатрос,47.26018843886986,38.89272984991034,Breakfast Spot,4e632b5eb61cd78088e0f8d0
Академия тяжелой атлетики им. Д.Ригерта,47.257686,38.893449,Gym / Fitness Center,53ee2f92498ecb2bccebcd7e
SPARTAN GYM,47.257681571900896,38.89343177817453,Gym / Fitness Center,4f8467aee4b07f6eb9737a03
Фирли,47.25648272292766,38.894666182330475,Miscellaneous Shop,4fcf58c8e4b099486d068558
ДОБРАЯ фотостудия,47.25634770045953,38.89445812873769,Photography Lab,551e66c0498e8f66267e7ceb
Бильярд на Фирли,47.2568016616723,38.89418631263914,Pool Hall,50b654b6e4b0311a4720f6aa
Шашлычный Двор,47.25630979377586,38.89487188904739,Steakhouse,518658e0498e67376e559de3
Эдель стайл салон красоты,47.256429,38.893963,Salon / Barbershop,5492d84e498e5586edc63b05
"Остановка ""16й Новый""",47.25711936009187,38.895594873449994,Bus Line,50fabef2e4b0096f868d27ff
Северный,47.25704303650218,38.895824608694085,Medical Center,5194c660498e91fb3ef91e03
Чемпион фитнес клуб,47.256719,38.897163,College Gym,57d26636498e3aca31a27bab
Юг-зерно,47.25745,38.894724,Conference Room,4fd07872e4b051e179b61f04
газпром,47.256508942794476,38.89995649155375,Gas Station,5332e672498e864ea2f37f6a
Аида,47.256721956667505,38.89549357330372,Miscellaneous Shop,55199676498e7940d377622d
"ТЦ ""Марцево""",47.25648538923746,38.895807266235344,Shopping Mall,5151970be4b0b55cd06e4a00
"Детский игровой центр ""Непоседа""",47.256401,38.8952,Arcade,53c246d7498e474c6ced6289
"""Бос Центр"" Бассейн, Баня",47.26959228515625,38.90206527709961,Pool,53aa718a498ea9543873e9e6
Гаражи,47.257696,38.901956,Parking,50bb46d8e4b062ae37c95b72
Автодром,47.25833856483986,38.901359698247376,College Basketball Court,51e4362d498efb0c6402058f
Магнит,47.258453,38.900525,Food & Drink Shop,51f382c5498e735b0ecd5ece
Пятерочка,47.25918869565783,38.90241104409087,Supermarket,4ef104fd7ed1f6753d931aa2
ГнездоБалеевых,47.25849914550781,38.901512145996094,Residential Building (Apartment / Condo),53cec507498eccb2e2df49dd
ДворДвиж,47.2587402267287,38.90193657931929,Bar,51c35266498e6c74b9e68f64
Тяжпрессмаш-Деталь,47.256981,38.909017,Factory,588a10b823188e447728404d
Anthill,47.25709026759998,38.91175141970296,Tech Startup,522b0c5911d2b982af951023
ООО Бастион-Интегратор,47.25715623992706,38.91178670710864,Tech Startup,532be42f498e448ffd2afc2e
ShaurmaLab,47.256770365222756,38.91205903545799,Tech Startup,5194bb2c498e60472c8a7a39
ООО Блиц-Торг,47.257703,38.911103,Warehouse,53c2755e498edeb545c831bc
ООО Стропканат Цех,47.2572671774786,38.91011970464764,Factory,53565cad498e38f66cc34e19
Gendalf (Таганрог),47.257067041305056,38.91188088836078,Tech Startup,529dd88811d273aaa7421a3c
Inosoft,47.25724258578228,38.91122159169413,Office,50b47913e4b098927815a8c1
Func. Functional Design,47.25719721372582,38.91189300312231,Coworking Space,5098b70ae4b028a96b6f9ee5
екатериновка,47.260623931884766,38.90597152709961,Border Crossing,539b1426498ee67090b74d6c
Центр здорового образа жизни,47.256212,38.912565,Medical Center,502b5f8ae4b02c4b1937cf6f
Норд,47.25993976147102,38.904224572961866,Grocery Store,535c8687498e042282e4e319
Орбита,47.260122590984565,38.90522616236573,Café,518e94fa498e40cf1e0b3e03
ул Сергея Лазо 5/1,47.25767205154578,38.913206721057115,Residential Building (Apartment / Condo),53131aef11d2a2ac6d8ca255
DBI,47.25710060583484,38.911718866561195,Tech Startup,52f83fb0498e5e59cf9d4b07
Москатова 31/2,47.25707734772726,38.91172982997679,Office,539138a3498ea85cdde1fc34
Glazure,47.254315,38.917697,Miscellaneous Shop,5113a31ce4b0c5cbb516793a
Флюрографическое отделение,47.255266,38.918486,Hospital,53eaef2e498e7f61e4f30865
Умница,47.25311,38.91761,Preschool,57923861cd1010a4f15913ed
Центр Сертификации,47.25569383330252,38.91281271187926,Office,5012724ee4b034c3df478e80
Чай Хана,47.253808700634536,38.91758083696022,Eastern European Restaurant,4f1fd74de4b035766b2a50cc
"Автомойка ""Мираж""",47.25554,38.918549,Car Wash,530f6d13498e4a2272708edb
Music Star,47.254642486572266,38.91758346557617,Music Store,50d1850be4b04eb6f4827654
Премио веранда,47.25339812718374,38.91772310758988,Pizza Place,5385cbe2498eafe68b10083a
Детский Сад,47.25688,38.914527,Event Space,50a07e50e4b094dc64b40b3e
"Банк ""Хоум Кредит""",47.255157470703125,38.917884826660156,Bank,524e831b498e639c47cb69a3
Його-подвальчик,47.254121,38.917445,Building,544d1d7d498e2c55cc4b6c0f
Sculptor фитнес дзержинского,47.254088,38.917016,Sports Club,5a8fd3d93b83070d558eec62
Сбербанк 1548/062,47.25329052832875,38.917684593384735,Bank,50f5606be4b0ba73196c68c2
Михаил Светлов,47.253594358429744,38.91748013099593,Restaurant,5113b8c0e4b0b3b234e94482
"""Городок"" Детская Игровая Площадка",47.253518,38.916896,General Entertainment,4fbf3a09e4b0b0419ad32be8
Пицца Премио,47.25320938559333,38.91758030132573,Pizza Place,4fa4ebbae4b0cbe2df9c5973
дуб черешчатый,47.255905,38.915763,Tree,5b24d7420a464d00367815bb
Kalipco,47.25338,38.918884,Restaurant,57c1dc9c498e980621d64398
zaiceffplace_tag,47.25488524360981,38.918905283599955,Residential Building (Apartment / Condo),52c6f930498e0360a8d5104f
Тонус клуб,47.25491649432192,38.91807514261206,Gym / Fitness Center,5408b4fb498e28032910579d
Калипсо,47.253729,38.917671,Nightclub,58963f95ae97562eefe755cc
Городская Стоматологическая Клиника #2,47.25624891683874,38.91826223251809,Dentist's Office,4f8814a6e4b0e5ed73280a40
Squirt Party,47.25589798352788,38.918186586107645,Water Park,511f8e1ee4b09e788f50fef4
Каблучок,47.25614276149349,38.917911725907985,Shoe Store,5062edcfe4b058a95fa4f0e4
гимназия #2 на базе школы #22,47.25945204517634,38.921563675517575,School,54166af9498ef98c2adfdbd2
Айкрафт,47.259345235047455,38.920184642511266,Optical Shop,52d2b1ac498e37831c873a8c
Стоматология,47.256729342326665,38.9185769544218,Dentist's Office,50c2d2cae4b049caaf77f4a4
Кафе Встреча,47.263537,38.925076,Mongolian Restaurant,50ba2a23e4b0760737954b42
Kodak,47.25916290283203,38.919429779052734,Photography Lab,54312a24498e7df38da56a26
Ю043 - Салон Мтс),47.256466700173206,38.91798587797954,Electronics Store,4fe04162e4b088dac6ccd810
автолидер,47.27044230938364,38.931651884816446,Rental Car Location,53088ee4498eaf4d6e0bf361
гаражи,47.27033226747926,38.93166082987094,Parking,5343ef20498e4bbfe13fb471
аптека,47.27042770385742,38.93193054199219,Stationery Store,534aa481498e3623ca080810
салон парикмахерская юлия,47.2703971862793,38.9318962097168,Salon / Barbershop,5349282911d28a6087850dab
сталкер,47.2704405919444,38.93162987403124,Grocery Store,5249c01411d2a0cfaafa10aa
Посадка на Инициативной,47.26764490010859,38.92626605381881,BBQ Joint,4f9fc4b1e4b09382e6f4a024
1Новый д. 2,47.27039877215472,38.93206965371719,Residential Building (Apartment / Condo),5314412b498e242a077df64f
ул.Лизы Чайкиной 38,47.270263,38.929917,Residential Building (Apartment / Condo),535d0dc3498e0759a4c612c1
Профессиональное Техническое Училище 23,47.26892,38.929437,Spiritual Center,5284829c498e26e1fb2821ec
чайкиной 40,47.26933288574219,38.927894592285156,Residential Building (Apartment / Condo),531c68a9498ed1a93c9495e0
Три Богатыря,47.26934435218423,38.92824543113808,Grocery Store,4f9fbccae4b03a80573b5498
Бакинский мост,47.265408544570064,38.92503261566162,Bridge,4f1aa513e4b04ae0823d890b
Л.Чайкиной 27,47.26795210052313,38.92508638579769,Housing Development,5307b61c498ec210fc480080
Сквер Перед Бакинским Мостом,47.26660768224229,38.92428993923841,Park,515d6732e4b036a735f167b7
Ilya's,47.26632794800783,38.92410341901146,Assisted Living,52c6064a11d24771fece7760
"Тренажерный зал ""Живая Сталь""",47.26955160961906,38.928332518091146,Gym / Fitness Center,54379f63498e12bc6f8599db
Санги-стиль,47.26940171700461,38.92710136516642,Hardware Store,50ab8670e4b0d1cd340bcd90
КИА,47.27764868649383,38.93825386868174,Auto Dealership,518f5c5d498ea90dba83953a
Таганий Рог,47.277566798115636,38.93832378178277,Restaurant,50bf0ec8e4b07113ce13667e
Volkswagen Гедон-Юг,47.277792491275726,38.93896978641159,Automotive Shop,4ff2c50de4b04d5cf02e21f2
доссаф,47.272485656057746,38.92930820292094,College Academic Building,504f21c6e4b0ab05301ed614
"Автотехцентр ""Формула""",47.27991485595703,38.939613342285156,Auto Dealership,506171e3e4b01a2dace36e80
ЖК Чеховская Гавань,47.274997102857384,39.00743677444415,Housing Development,524abc2e498e01fb4aee0892
автомойка,47.281185150146484,38.94926071166992,Car Wash,53a6f34e498e0f243a9962b4
Газпром АЗС,47.277222210402876,38.936891241223584,Gas Station,4ed209e0cc219860f96b71d4
школа 6,47.265529405960244,38.92270408952652,Elementary School,5226efc511d2a2c812348266
Картодром MaxKart,47.27358041292566,38.93082618713379,Go Kart Track,4f82f853e4b0e160bb9f487a
ООО Сармат,47.30560110408584,38.80799432413459,Coworking Space,502b277ee4b09e0399312040
Valinor Management,47.313851,38.803598,Coworking Space,5073b115e4b03e9d07dcf192
Zaych's farm,47.295397,38.848192,Farm,53c1208a498eecb3e8866e02
Грузиново,47.26995736097767,38.71787600006692,Garden,51c75f4f498e06f5295cb1bf
НОШИ с ПЛП им. 4-й Воздушной армии,47.27730072348951,38.872908387515565,College Academic Building,5218945c11d27fbcdb996504
Лётка,47.277652417143045,38.87664581776908,General College & University,521a356e11d245d46779e8f9
Неклиновское летное училище,47.276936,38.873442,General College & University,557ec95b498edd5c5b27e1ef
Плац,47.27718590184362,38.87847406579583,Plaza,521b4f7b11d2caf17a3c5fa0
Поле,47.27767027022132,38.87184785760025,Field,521b4e2b498ea316019cd8bb
Магнит,47.27520665954207,38.88300801885697,Market,50dd74cce4b00277a8c6f58c
"ООО ""МиКреСталь""",47.268721,38.88658,Factory,53a1787f498ebe95f80e0312
Сбербанк Садовая 39,47.266261,38.890156,Bank,4f5dc221e4b01014bbe72201
Авантаж,47.26196053317839,38.89526011198407,Café,51c474a5498e74febb008650
Автомойка Лидер,47.26137522679504,38.89524617056979,Car Wash,5118fbd6e4b0665cf0b37b1e
"Офис ""MARY KAY""",47.261323,38.894728,Cosmetics Shop,51bf184a498e07f60926d623
ранч,47.261808,38.894363,Residential Building (Apartment / Condo),538a81d4498e636caec1a0f2
Школа 20,47.263539,38.898204,School,551e53a9498e0412ab0d24d0
Почта России 347917,47.26248705805353,38.90002483196198,Post Office,50dd708fe4b0f6af4fcbc050
Топлинг,47.26257728106962,38.895170676328235,Furniture / Home Store,51de886f498edd1da35fe8fb
Alternative Desires Fest,47.21509552001953,39.81035614013672,Event Space,502e674fe4b003c0ec16ff9a
ТГПИ им. А. П. Чехова,47.26388452685083,38.9027232807337,University,51a30f51498e09819e45df20
Очкарик,47.26662,38.89132,Design Studio,4f5e005fe4b086681d655707
BOARDak,47.26970133941012,38.892098591800625,Clothing Store,4f22695fe4b063d4fe60f08a
Березка,47.269800799962304,38.892102312569044,Food & Drink Shop,5083b012e4b093287cb64e23
"Кинотеатр ""Ростов""",47.26662,38.89132,Movie Theater,4f5f2d6ee4b01b0f4a2cc35f
"""ВОДА В ГОРОДЕ""",47.26193297174635,38.910356882697315,Factory,4f8414dae4b0522a6ca7691b
Лаванда,47.26339768952123,38.90239016332711,Salon / Barbershop,53b6914f498ef8731fde5a2b
Грей Гус,47.267303466796875,38.901206970214844,Gastropub,539027da498e92bda733a58e
Теплоход,47.26729965209961,38.901206970214844,Comfort Food Restaurant,53906ec3498ecee96b4da542
"ОАО ""НКБ ВС""",47.26349660602326,38.90724340146269,Office,5087de8d8055caf3ab30a187
Студенческий профком ТИ имени А.П.Чехова филиал РГЭУ (РИНХ),47.26202302080539,38.91052044389972,Non-Profit,559b8d18498ed4ba1e34013e
Школа  33,47.26577621475011,38.90484094619751,College Academic Building,5044a7a1e4b09fb67c14fde4
Пятёрочка,47.26086922677611,38.90748810205023,Food & Drink Shop,57091a7e498e582937445fb5
Виктория,47.26167717564385,38.909282838551384,Food & Drink Shop,4f92cd38e4b04b1ee1ad26d9
Сбербанк,47.26170538670279,38.90904037491354,Bank,4fcf2570e4b01e8cab46a712
Бульвар,47.267303466796875,38.901206970214844,Café,53901ac1498e21833a4f2723
"Bellagio Hotel, Garage & Bar",47.268746317225684,38.897927469543525,Arcade,5252a273498efba3789fc0cb
Orbit Arena ⚽️,47.261454345344845,38.90572835970235,Soccer Stadium,5255491511d2be2c0bb76bb0
Общежитие ТГПИ,47.26212279471613,38.91057100784723,College Residence Hall,4fb3f06de4b088c4ea85c43f
Tиpografия,47.260905196227895,38.905714342355395,Lounge,562f2832498e5c30ab3996ca
МОБУ ЛИЦЕЙ 33,47.26571618884051,38.90467577489025,Middle School,5055b0d9e4b012cb82b2ed9c
Вкуснолюбов,47.26100142999229,38.90672985968309,Food Truck,520b6c5011d294c278264a1e
Хлеб и Солод,47.109322,39.420718,Bakery,5bc4a6e89ef8ef002c797a45
"Автосервис ""Виват""",47.25937260212011,38.91218629457137,Auto Dealership,508638b9e4b001bc78eaa79f
ЦентрОбувь,47.25970386916367,38.91239404678345,Shoe Store,50cc367ce4b07c153a2ebe4a
Модный Бум,47.260008058318924,38.912586337033694,Shoe Store,50cc3d5fe4b0aceb523344ff
МАУ МФЦ Таганрога(филиал Лазо 7/1),47.25902563630252,38.91290740626474,Building,535e56e4498e488925bc21c9
Sculptor,47.25980580877033,38.9130163192749,Gym,52932b3711d2721ae8382a11
Саморез,47.259794,38.91119,Hardware Store,4fedab97e4b079c53e3f9d9a
Канцтовары,47.259284,38.912583,Paper / Office Supplies Store,51641748e4b0ee4fb77e7ae3
Дешевая Аптека,47.26031875338108,38.9127009141024,Pharmacy,50868c2ee4b07645f1eda0a1
Модный базар,47.25955035286389,38.91202331129344,Clothing Store,517f89e3498e41a8fcc31816
"Жилой многоквартирный дом (ул. Сергея Лазо, 7)",47.258830093055366,38.914432525634766,Residential Building (Apartment / Condo),5042f877e4b0f300423ee915
денер кебаб,47.259955257422085,38.912731498564995,Burrito Place,52ca8b2b498e75e0c8ac83e1
сергея лазо 5/3,47.258201,38.913658,Residential Building (Apartment / Condo),52d0360211d23986384aa344
U Fisa na kryshe,47.257956,38.914895,Residential Building (Apartment / Condo),5374b414498eaa0ba2acc61d
Пятёрочка,47.25889034765997,38.91267394691305,Supermarket,4ef104fd7ed1f6753d931aa8
"Авто мойка ""Душевная""",47.25869019737239,38.90893043288432,Car Wash,53762271498ef8d2db0d69ef
Рынок Берёзка,47.25955188521835,38.912621780699524,Market,4f78216ee4b0df543759edb7
Гипермаркет Магнит,47.25929141310502,38.9109236226742,Grocery Store,51ecf5f5498e8e7bdcb3546a
"типография ""Танаис""",47.258889,38.915226,Factory,566e60a5498ed2e93f5f72a4
Антарес,47.25816944007302,38.91289381309801,Dentist's Office,50d1a3e9e4b08f9b69a18fea
ТГПИ им.А.П.Чехова,47.26364339454053,38.91633124106552,College Academic Building,52259ebc498e9cfa2a49ad4b
Привокзальный рынок,47.2615346888094,38.91547173971903,Market,4fa7828ce4b0862c767cbcd5
чудо остров,47.258934020996094,38.9126091003418,Arcade,535ce42b498e3c0e0967105c
Факультет Искусств и Художественного образования ТГПИ,47.2616092816797,38.91448266500224,University,528b2548498ecf3af51f765c
Шаверма,47.26243237974109,38.913111258192274,Fast Food Restaurant,513c759de4b0c2f5b10eaed0
Столовая 1,47.258888,38.912293,Cafeteria,50f7d75ae4b0385dda15d951
факультет педагогики и методики начального образования,47.26298355344792,38.91379581154364,College Science Building,4f98d9e4e4b0973bbc10e157
Таганское,47.260207,38.912623,Gastropub,51811afa498ed269ffd028dd
Магнит,47.259157,38.910927,Grocery Store,5374fb6f498e8c6dd319a41c
Таганий Рогъ,47.25907,38.915047,Beer Store,59297b6e51950e1087d27f12
квест логово маньяка,47.228511,39.682679,General Entertainment,58d69ee026a4077cf91222bd
"Жилой многоквартирный дом (ул. Сергея Лазо, 3)",47.25765609741211,38.91520309448242,Residential Building (Apartment / Condo),50a11423e4b0b72b9a7fb6f9
Пивопровод,47.26069449153524,38.91531290078343,Irish Pub,54030050498ede8bd36bdc5f
Золотая рыбка,47.26132031694954,38.91625642776489,Pet Store,517006efe4b0960937b2c2b8
Стоматологическая Поликлиника #1,47.25667109901023,38.91756774337647,Dentist's Office,5257d7ea11d2b472d2a0b244
ТТК,47.25994110107422,38.91861343383789,Tech Startup,51af27c1498e8cf2566efc69
Спарк,47.260603401311315,38.91771352067675,Office,50dae588e4b0cc0be5c0f6aa
Рыбный рынок,47.25972,38.915676,Market,52344c9d11d2a7e97565b5ae
Дзержинского 189,47.25998018703206,38.91689277210155,Building,507d3dbee4b0ff6572d0cf37
"Салон красоты  ""Фантазия""",47.257816405063835,38.917865347105725,Salon / Barbershop,508b8663e4b09bdc36559582
Магнит,47.25800676975893,38.917894360034396,Grocery Store,4fd1b7ebe4b08563614c9fdb
Заносит в странные места,47.256902,38.915428,Forest,5363a4ae498ed10960d75f9e
"кафе ""Яблоко""",47.259072973560805,38.91852253075556,Café,53134364498e24090a0fd16c
Почта России 347924,47.25788030408695,38.917856982222766,Post Office,4fe43419e4b08820ea114829
Apple Tuning,47.257814,38.917878,Miscellaneous Shop,51863e91498e51ca6c9110b4
"Остановка ""ул. И. Голубца""",47.25767959918701,38.91776919364929,Bus Line,4fe434a8e4b087f13dda0828
Мир цветов,47.25776672363281,38.918025970458984,Flower Shop,51cea041498ece31f601ca61
Орхидея,47.261356353759766,38.916011810302734,Salon / Barbershop,53eb0efe498eef14e3c5b08a
"Студия красоты ""ЕС""",47.258839,38.917752,Salon / Barbershop,54707ffd498ea81c5ed3fdb1
Логово Гаврюши,47.259509,38.918541,Housing Development,534111b6498ed928992537b9
Кафе Забегаловка,47.25719451904297,38.91804122924805,Café,508d0996e4b0d2cf8ba5a48e
Фоменко,47.261132748830214,38.91572914886498,Residential Building (Apartment / Condo),528ddd1f11d2527891a0123f
Пастор Фоменко Александр Викторович,47.26113510131836,38.91572952270508,Residential Building (Apartment / Condo),528ddcdb11d250da53c66942
Остановка «Улица Ивана Голубца»,47.257916,38.917913,Bus Stop,542aa106498ec21e3823bc99
днище #22,47.26047897338867,38.91900634765625,College Auditorium,5289988611d2a1ff27353456
Частная стоматологическая клиника,47.2606505493226,38.91935241754958,Dentist's Office,52025430498ee7be373c8756
"""Эльвира"" Салон красоты",47.261034,38.918486,Salon / Barbershop,539ad1ef498ee8946df21663
кафетерий Исторического факультета,47.26111591549751,38.919970896035515,Diner,50583ee1e4b0b2cff7c50ef8
Стоматологический кабинет,47.261759,38.919765,Dentist's Office,5135d9f9e4b0303cb3baca3e
"Автошкола ""61 РЕГИОН""",47.2621774723461,38.919865813106554,Auditorium,50c5db6fe4b0e7fe4f130cd0
мамина забота,47.261615477465284,38.91905935167242,Baby Store,53036ecb498e127ac28078e7
Вега,47.26128626511942,38.917584214106654,Electronics Store,4fa4ef54e4b0dd0f1239bbf7
Сбербанк,47.261129082030145,38.91766302091948,Bank,5245632c11d29d2c8d74cbab
Тавровские Мясные Лавки,47.2611,38.917767,Butcher,4fe43705e4b04d21c311d15f
Воздушный Праздник,47.261523503354155,38.9174838780648,Design Studio,5004f87ee4b0fb593255b9a9
"Магазин ""Калинка""",47.262935,38.919316,Boutique,53b282bf498eaa800d4ece2b
"Трамвайная остановка ""Новый Вокзал""",47.262507136831026,38.91939997673035,Bus Stop,5092769ce4b033509e5d4c00
Почта России 347928,47.263237,38.919726,Post Office,50992835e4b074580d5f2df0
"Студия загара ""Твое Персональное Солнце""",47.262464,38.919539,Tanning Salon,5374a761498e0de97989a94f
Сбербанк,47.26369393010697,38.92106294631958,Bank,4fd3048be4b0a1f0068863b6
7 ложек,47.26311492919922,38.92033004760742,Cafeteria,537b2f7b498e3ec735a1fd5c
Доберман,47.26217089073879,38.91921041628013,Bar,4ed8562961af8a14b3d3624a
Пятёрочка,47.263101814541294,38.92043942644118,Supermarket,4ef104fd7ed1f6753d931aa3
i-Like,47.26646358016835,38.92152257554637,IT Services,55fbe06f498e557252fd770f
"Остановка ""ул. Бакинская""",47.26765456908639,38.9229941368103,Bus Line,50db0cfde4b0590917d6d17a
ДК Фестивальный,47.26779661863406,38.9227426135732,Performing Arts Venue,5213455e11d204676c9f6b39
Любимый,47.268067663398575,38.923210472204275,Food & Drink Shop,5048b3b5e4b0d14d9638ac77
Городская поликлиника филиал(ада) 2,47.26664662897382,38.92231101830065,Doctor's Office,51a59d26498e81be355530e8
церковь На Родине,47.268231553147416,38.92271916353454,Church,5352fc67498e9b49cbaac150
Kids Room,47.268464,38.922965,Gaming Cafe,58b036dc084be538517ebd5a
Магнит,47.26740301088947,38.92291940071851,Grocery Store,4fb7bb61e4b037af19012962
вкусная курочка,47.26776123046875,38.923622131347656,Fried Chicken Joint,53186cf7498e7113a14e4d69
"Остановка ""Новый вокзал""",47.26222161377086,38.91841380619667,Bus Station,4f5e017ce4b01014bc251036
Вита бай,47.26275702465902,38.91901040443788,Pharmacy,51429426e4b0654d2d8c9b4e
Кафе 24 часа,47.26293182373047,38.919044494628906,Café,505e7a22e4b008dd84110bd8
балт бэт,47.262719,38.918692,Building,5399a5ea498e4bc6855904c3
ЧАЙНАТАУН,47.273948938906244,38.92726235057399,Convenience Store,520ce55a11d2af2679d5b4e9
Автошкола Мика,47.27519552258748,38.92890474212462,School,51a89b02498e9112db9951ff
Южный страховой брокер,47.27534053260108,38.93023099982743,Lawyer,54a120a7498e248911727ad0
Санги Стиль,47.2760732243812,38.93173061139744,Cosmetics Shop,51e3f5c0498ee3892e661eee
Taganrog,47.27590050042264,38.93175177204691,General Travel,532d69d8498e50ff11b915a1
Автомойка,47.27606201171875,38.93022537231445,Car Wash,527ded5f11d2141e0926cb67
E58 Таганрог-Ростов,47.27454392443946,38.92810829868592,Road,519f8c0c498e2357c0137e16
ДОСААФ,47.274570415513864,38.929173946380615,School,4d9b1c8db4fa370487e0940d
Инпром,47.27621060983213,38.9306856644181,Office,510291f3e4b0a24b51b96b29
Гостиница Юность,47.274126743569084,38.92900890185205,Hotel,51aa2d8d498e3ea199f0d6ac
Родительский дом❤️,47.276724,38.932774,Residential Building (Apartment / Condo),53553c90498e98da6e1f4538
Техномаркет,47.27705425151165,38.92683839430734,Electronics Store,523f36ab11d202b54ae44e6b
ГИБДД Таганрога,47.27508250869713,38.93041980014215,Police Station,4db25da14b220b5fbb012bdd
ПочтаРоссии,47.276466,38.927834,Post Office,51da9c8d498e369278483fad
"ООО ""БизнесИнвестСтрой""",47.277185,38.925452,Office,5465bcc5498e7c95707d4a50
"Мойка ""Элита""",47.27721540042337,38.928222269814924,Car Wash,509e393be4b005ec00100cf1
Почта России 347942,47.27656932321911,38.92797665010311,Post Office,4fae250fe4b0ded8663d2262
Обжора,47.27658307674684,38.927855687249284,Food & Drink Shop,4f53374ce4b0754d587951e2
Мечта,47.27703806193321,38.92600893974304,Food & Drink Shop,4f9f909de4b0e4be2348dac6
Сбербанк,47.27684152794046,38.92861604690552,Bank,4f98ee14e4b02ab0852411f2
Три богатыря,47.27627872172755,38.926541755062566,Grocery Store,4ef70f2202d5abdcbb21ba5a
Куриные закрома,47.27674444892509,38.926241944102316,Butcher,507c1d2ae4b0d3b80a30aa3c
101 колбаска/Курочка,47.27923550200015,38.928735035295865,Butcher,55caef94498e6c04b8d38877
Татухи У Артема,47.278248,38.932876,Performing Arts Venue,5242c4ff11d2b3a073de21fb
